municipio,latitude,longitude,mes,acidentes_previstos
"Município (-21.83, -51.48)",-21.8314,-51.4832,Dez,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Jan,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Fev,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Mar,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Abr,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Mai,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Jun,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Jul,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Ago,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Set,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Out,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Nov,200
"Município (-21.83, -46.89)",-21.8322,-46.8913,Dez,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Jan,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Fev,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Mar,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Abr,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Mai,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Jul,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Ago,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Set,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Out,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Nov,200
"Município (-21.83, -52.0)",-21.8322,-51.9969,Dez,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Fev,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Mar,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Abr,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Jun,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Jul,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Set,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Out,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Nov,200
"Município (-21.83, -43.11)",-21.8341,-43.1145,Dez,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Jan,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Fev,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Mar,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Abr,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Mai,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Jun,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Jul,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Ago,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Set,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Out,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Nov,200
"Município (-21.84, -48.5)",-21.8367,-48.4957,Dez,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Jan,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Fev,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Mar,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Abr,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Mai,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Jun,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Jul,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Ago,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Set,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Out,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Nov,200
"Município (-21.84, -45.4)",-21.836,-45.4004,Dez,200
"Município (-21.84, -51.61)",-21.8382,-51.6103,Abr,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Jan,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Fev,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Mar,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Abr,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Mai,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Jun,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Jul,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Ago,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Set,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Out,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Nov,200
"Município (-21.84, -43.79)",-21.8386,-43.7934,Dez,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Fev,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Mar,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Abr,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Mai,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Jun,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Jul,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Ago,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Set,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Out,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Nov,200
"Município (-21.85, -51.39)",-21.8467,-51.3929,Dez,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Jan,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Abr,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Mai,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Jun,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Jul,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Ago,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Set,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Out,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Nov,200
"Município (-21.85, -51.09)",-21.8496,-51.0868,Dez,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Jan,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Fev,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Mar,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Abr,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Mai,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Jun,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Jul,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Ago,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Set,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Out,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Nov,200
"Município (-21.85, -47.49)",-21.8498,-47.487,Dez,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Jan,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Fev,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Mar,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Abr,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Mai,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Jun,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Jul,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Ago,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Set,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Out,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Nov,200
"Município (-21.84, -44.81)",-21.84,-44.8067,Dez,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Jan,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Fev,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Mar,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Abr,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Mai,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Jun,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Jul,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Ago,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Set,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Out,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Nov,200
"Município (-21.85, -45.29)",-21.854,-45.2896,Dez,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Jan,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Fev,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Mar,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Abr,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Mai,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Jun,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Jul,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Ago,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Set,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Out,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Nov,200
"Município (-21.86, -50.69)",-21.8572,-50.6932,Dez,200
"Município (-21.86, -43.94)",-21.8598,-43.9356,Fev,200
"Município (-21.86, -43.94)",-21.8598,-43.9356,Mar,200
"Município (-21.86, -43.94)",-21.8598,-43.9356,Nov,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Jan,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Fev,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Mar,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Abr,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Mai,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Jun,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Jul,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Ago,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Set,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Out,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Nov,200
"Município (-21.87, -43.31)",-21.869,-43.3135,Dez,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Jan,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Fev,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Mar,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Abr,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Mai,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Jun,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Jul,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Ago,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Set,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Out,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Nov,200
"Município (-21.87, -43.01)",-21.8707,-43.0062,Dez,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Jan,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Fev,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Mar,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Abr,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Mai,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Jun,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Jul,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Ago,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Set,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Out,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Nov,200
"Município (-21.87, -51.84)",-21.8732,-51.8447,Dez,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Jan,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Fev,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Mar,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Abr,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Mai,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Jun,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Jul,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Ago,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Set,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Out,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Nov,200
"Município (-21.87, -45.79)",-21.8733,-45.7859,Dez,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Jan,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Fev,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Mar,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Abr,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Mai,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Jun,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Ago,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Set,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Out,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Nov,200
"Município (-21.87, -51.73)",-21.8747,-51.7282,Dez,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Jan,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Fev,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Mar,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Abr,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Mai,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Jun,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Jul,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Ago,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Set,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Out,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Nov,200
"Município (-21.88, -45.09)",-21.8778,-45.087,Dez,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Jan,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Fev,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Mar,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Abr,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Mai,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Jun,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Jul,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Ago,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Set,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Out,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Nov,200
"Município (-21.88, -42.72)",-21.8797,-42.7176,Dez,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Jan,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Fev,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Mar,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Abr,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Mai,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Jul,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Ago,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Set,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Out,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Nov,200
"Município (-21.88, -50.96)",-21.8823,-50.9594,Dez,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Jan,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Mar,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Abr,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Mai,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Jun,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Ago,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Set,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Out,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Nov,200
"Município (-21.89, -44.51)",-21.8857,-44.5125,Dez,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Jan,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Fev,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Mar,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Abr,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Mai,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Jun,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Jul,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Ago,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Set,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Out,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Nov,200
"Município (-21.89, -49.03)",-21.8896,-49.031,Dez,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Jan,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Fev,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Mar,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Abr,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Mai,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Jun,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Jul,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Ago,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Set,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Out,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Nov,200
"Município (-21.89, -49.23)",-21.8914,-49.2268,Dez,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Jan,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Fev,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Mar,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Abr,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Mai,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Jun,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Jul,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Ago,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Set,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Out,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Nov,200
"Município (-21.89, -45.59)",-21.8932,-45.5893,Dez,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Jan,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Fev,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Mar,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Abr,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Mai,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Jun,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Jul,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Ago,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Set,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Out,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Nov,200
"Município (-21.89, -49.59)",-21.8942,-49.5914,Dez,200
"Município (-21.9, -49.36)",-21.8963,-49.3619,Jan,200
"Município (-21.9, -49.36)",-21.8963,-49.3619,Abr,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Jan,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Fev,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Mar,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Abr,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Mai,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Jun,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Jul,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Ago,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Set,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Out,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Nov,200
"Município (-21.9, -47.62)",-21.9002,-47.6181,Dez,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Jan,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Fev,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Mar,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Abr,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Mai,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Jun,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Jul,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Ago,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Set,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Out,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Nov,200
"Município (-21.91, -49.9)",-21.9091,-49.8986,Dez,200
"Município (-21.91, -44.26)",-21.9102,-44.2555,Jan,200
"Município (-21.91, -44.26)",-21.9102,-44.2555,Fev,200
"Município (-21.91, -44.26)",-21.9102,-44.2555,Abr,200
"Município (-21.91, -44.26)",-21.9102,-44.2555,Mai,200
"Município (-21.91, -44.26)",-21.9102,-44.2555,Jun,200
"Município (-21.91, -44.26)",-21.9102,-44.2555,Ago,200
"Município (-21.91, -44.26)",-21.9102,-44.2555,Set,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Jan,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Fev,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Mar,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Abr,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Mai,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Jun,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Jul,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Ago,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Set,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Out,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Nov,200
"Município (-21.91, -44.52)",-21.9134,-44.518,Dez,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Jan,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Fev,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Mar,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Abr,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Mai,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Jun,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Jul,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Ago,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Set,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Out,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Nov,200
"Município (-21.92, -46.38)",-21.9183,-46.3843,Dez,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Jan,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Fev,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Mar,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Abr,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Mai,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Jun,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Jul,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Ago,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Set,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Out,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Nov,200
"Município (-21.92, -50.74)",-21.921,-50.7357,Dez,200
"Município (-21.93, -45.93)",-21.928,-45.9297,Jan,200
"Município (-21.93, -45.93)",-21.928,-45.9297,Fev,200
"Município (-21.93, -45.93)",-21.928,-45.9297,Mar,200
"Município (-21.93, -45.93)",-21.928,-45.9297,Abr,200
"Município (-21.93, -45.93)",-21.928,-45.9297,Mai,200
"Município (-21.93, -45.93)",-21.928,-45.9297,Jun,200
